,tweet_id,airline_sentiment,negativereason,airline,text_clean
9489,569909232696483842,1,Customer Service Issue,US Airways,system affected weather
9490,569909058250997760,0,,US Airways,called able get rescheduled thank quick responses today
9491,569908805724712961,1,Customer Service Issue,US Airways,get aa frequent flyer number appear usair reservation frustrating
9492,569908781720702976,1,Customer Service Issue,US Airways,unable check flight 2119 bos dca not heard flight cancelled flighted rescheduled updates
9493,569907782108839938,1,Can't Tell,US Airways,not forget without customers would business epicfail usairwaysfail
9494,569907323650633728,0,,US Airways,hi guys flights 5594 3937 still time site app not check thanks
9495,569906167947898880,1,Can't Tell,US Airways,hey since f ed wknd day pass admirals club meal coupon free coke blank stare
9496,569905936980185088,1,Customer Service Issue,US Airways,make reservation make excuses usairwaysfail
9497,569905899650883585,1,Lost Luggage,US Airways,listed baggage claim number call number ticket use lady speed stick morning
9498,569905773276307457,1,Lost Luggage,US Airways,another dead end handle aa l amp f gave failed already 610 362 7498 99 vm full lost
9499,569905559652012032,1,Flight Attendant Complaints,US Airways,houston gate 17 customer service needs treat people respect hardly people waiting chillpill usairwaysfail
9500,569904589010575360,0,,US Airways,phone called 6170 number picked almost immediately
9501,569903725449322496,0,,US Airways,hutchinsjim yes made flight got workout
9502,569903376583913472,0,,US Airways,603 amp 2705 dfw psp thank
9503,569902284710084608,0,,US Airways,1899 thanks
9504,569900620095856640,1,Flight Booking Problems,US Airways,going website amp mobile app help
9505,569899859995693056,1,Can't Tell,US Airways,submitted customer relations form await response
9506,569899859161026560,1,Customer Service Issue,US Airways,height rudeness without question worst customer service ever experienced
9507,569899709734752256,1,Customer Service Issue,US Airways,need speak somebody reservation talk human yet computer system puts phone
9508,569899203339657217,0,,US Airways,pick phone
9509,569899102198206464,1,Bad Flight,US Airways,premier provider missed connections usairwaysfail
9510,569898346036404224,1,Customer Service Issue,US Airways,sure people working hard systems assist ivr prompting offering call backs hold wait times
9511,569897798692286465,1,Bad Flight,US Airways,thanks subpar travel experience not even yet stepitup
9512,569897573294743552,0,,US Airways,fyi customer service rep carol absolute delight pleasant rebooked lightning speed thanks
9513,569896616322334720,1,Customer Service Issue,US Airways,struggling hold 25 minutes kicked back start said couldnt handle amount calls
9514,569896241196339201,1,Lost Luggage,US Airways,no call
9515,569895538910498817,1,Lost Luggage,US Airways,told call back late flightr
9516,569895100526039040,1,Flight Booking Problems,US Airways,cancelled flighting us airways credit card choosing airlines experience week
9517,569894983265710081,0,,US Airways,thank says website
9518,569894449922252800,1,Customer Service Issue,US Airways,cant make airport roads bad dfw no one answering phones website reschedule
9519,569894295953645568,1,Late Flight,US Airways,pilot pleads let boarding begin full flight 1937 waiting 4th flight attendant denied mission control grrrr
9520,569894100649947136,1,Customer Service Issue,US Airways,website isnt working cant talk any1 phone check flight status dfw roads awful cant get
9521,569894035797753856,1,Cancelled Flight,US Airways,rebooked tuesday arriving late flight tuesday start class cancelled flightled trip
9522,569893878536527872,1,Cancelled Flight,US Airways,flight going cancelled flightled every week might well business class
9523,569893554753040386,1,Cancelled Flight,US Airways,2102 dca bos cancelled flightled making us wait hour fly usair every week upgrade status proactively
9524,569892553690124288,0,,US Airways,dominick l la guardia airport nyc gives absolute best customer service thanku checking made easy
9525,569892413235294208,1,Customer Service Issue,US Airways,congrats treating customers worst way possible know plenty ppl horrible experience w
9526,569891350302367745,1,Cancelled Flight,US Airways,going manchester uk going miss wedding going rebook chosen cancelled flight flight
9527,569891260405665792,1,Lost Luggage,US Airways,dm take offline would love info location lost bags help appreciated
9528,569890430893993986,1,Lost Luggage,US Airways,thanx not first rodeo done amp done yesterday no results comm unless u count status bags lost amp claim filed
9529,569890311608111105,1,Customer Service Issue,US Airways,acnewsguy give us air philly talk real person acarl4 hotmail com
9530,569890309624082432,1,Bad Flight,US Airways,would nice offered flight credit especially since staring empty overhead room
9531,569890152832749568,1,Late Flight,US Airways,power outlets seat gonna keep us siting forever
9532,569889475658178560,1,Customer Service Issue,US Airways,would appreciate call regarding horrible experience gate agent hold 39 min hung
9533,569888762982850560,0,,US Airways,understand attempting change information identical tells call
9534,569888646633017344,1,Late Flight,US Airways,going flight 1826 phl phx 10 mins estimated departure nobody board no update
9535,569887957810864129,1,Lost Luggage,US Airways,bag still missing
9536,569887533267611648,1,Late Flight,US Airways,seriously doubt still sitting inside gate
9537,569886919833874432,1,Customer Service Issue,US Airways,customer service dead last wk flts delayed cancelled flighted bags lost 4 days last nt flt delayed cancelled flighted no meal voucher
9538,569886537128632320,1,Cancelled Flight,US Airways,flight us1562 ric2dfw cancelled flightled yesterday amp hold w cust service 6 10pm est 4 hours no answer
9539,569885003020181504,0,,US Airways,taking not private jet bora bora time land calling oprah
9540,569884559380238336,1,Customer Service Issue,US Airways,call number listed sure next friday get real live person line http co 8tjuum22dd
9541,569884071758835712,1,Cancelled Flight,US Airways,thanks cancelled flighting flight 5097 today missing required training not happy customer
9542,569884052758659072,1,Can't Tell,US Airways,strike three guys suck
9543,569883910735159297,1,Cancelled Flight,US Airways,2 days row not buying suggest review policy w respect unaccompanied minors seat sun
9544,569883672679215104,1,Flight Booking Problems,US Airways,ok app not seem working use mobile site http co 4klfywwmq1
9545,569883558749335552,1,Flight Booking Problems,US Airways,wife flew italy recently bought tickets via finnair flights operated usair not get dividend miles credited
9546,569883376041250816,1,Late Flight,US Airways,8 hour delay pho mia airline bad getting worse foolish american merge treat customers like crap
9547,569883285989531649,1,Customer Service Issue,US Airways,28 hours late flightr still no email work supervisor needs documentation approve last minute vacation day request
9548,569882980992335872,1,Customer Service Issue,US Airways,3 hours hold got rebooked new flight yesterday asked new itinerary confirmation email sent
9549,569882442129133568,1,Cancelled Flight,US Airways,sitting hold 4 hrs flight cancelled flighted disconnect twice fend4urself stranded diverted
9550,569882324713783296,1,Cancelled Flight,US Airways,cancelled flights flight tampa philadelphia today due runway conditions yet tonnes usairways flights landing today explain
9551,569881123741937664,1,Flight Booking Problems,US Airways,phone system not working bumped 3 times need get mco
9552,569881062169567232,1,Late Flight,US Airways,no flight plans delayed tuesday due computer crash
9553,569880207911460864,1,Late Flight,US Airways,4914 phl bgm cannot believe happened 2x two weeks
9554,569880100218544128,1,Bad Flight,US Airways,doors close 10 mins prior departure 20 mins laughter 2 agents
9555,569879818063507457,1,Flight Attendant Complaints,US Airways,9 05am plane left no agents doors closed early
9556,569879601784041472,1,Customer Service Issue,US Airways,called 25 times redeem mile points not get advertise miles make hard use
9557,569879100971753472,1,Can't Tell,US Airways,arriving 8 41am flight scheduled depart 8 57am doors closed no agents
9558,569878754551599104,1,Lost Luggage,US Airways,need speak live person recordings told sat would luggage yest
9559,569878117583622145,0,,US Airways,thanks information
9560,569876325588197377,0,,US Airways,need move reservation due weather middle part u would like change departing airport
9561,569874973021622272,0,,US Airways,could not thankful orf dca crews ground air today help sick kid lost bag
9562,569874944282234880,1,Late Flight,US Airways,thx delayed checkin noon flt mia forcing take late flightr flts delayed cincy miami 13 hrs fast
9563,569874553175810050,1,Customer Service Issue,US Airways,getting extremely frustrated w phone online service merging frequent flyer miles
9564,569873968175259650,1,Customer Service Issue,US Airways,already spent 60 mins today handling minor child shame treating 15 year old girl like
9565,569873190190600192,0,,US Airways,someone help travel issues today
9566,569873091763032065,1,Late Flight,US Airways,first pilot late flight maintenance exactly happened two weeks ago unacceptable
9567,569871932251729920,0,,US Airways,nothing usair cc point email stated would charged thanks reply
9568,569870924410970112,1,Can't Tell,US Airways,never fly us airways american share nightmare story many others know fly
9569,569870657246404608,1,Flight Attendant Complaints,US Airways,never treated poorly airline life military family alot flying
9570,569870445710671872,1,Customer Service Issue,US Airways,burned lot time cell minutes working flight issue hopefully fly home morning
9571,569870442388983808,1,Customer Service Issue,US Airways,would rather plane get exposed nasty contagious virus work wth get flight changed late flightr date
9572,569870374638235649,0,,US Airways,amp weight restrictions carry luggage find measurements not weight restrictions tia
9573,569870248779902976,1,Cancelled Flight,US Airways,worked bought rental car failed get location paid get
9574,569870128915083264,1,Customer Service Issue,US Airways,hold 30 minutes counting unacceptable
9575,569870036992593920,1,Cancelled Flight,US Airways,discovered flight cancelled flightled yesterday 3 30pm americanairlnes finally notified us flight cancelled flighted 0316
9576,569870007368331264,1,Can't Tell,US Airways,appalled departure messed return supposed fly alone two sick kids
9577,569869978217914368,1,Customer Service Issue,US Airways,tweet day get live cust rep make sure world knows not care customers health
9578,569869163029762048,0,,US Airways,thank
9579,569867947130421249,0,,US Airways,4473 called say runway clearing problem things
9580,569866875452203010,1,Late Flight,US Airways,decided good sport give guys another shot flight delayed
9581,569866461172387841,1,Customer Service Issue,US Airways,hold 8 hours yesterday w speaking agent hold w 2 phones 30 mins let bashing begin
9582,569866081164111873,0,,US Airways,flights dfw cancelled flightled today
9583,569865823415902208,0,,US Airways,add ktn existing reservation
9584,569865637666930688,1,longlines,US Airways,please fix unproductive check process dca 20 check stations 2 people working total mess
9586,569863183961165826,0,,US Airways,supposed fly dallas help get new itinerary
9587,569862572540878848,0,,US Airways,clt baggage crew deserves kudos run make connection bags still made customerservice
9588,569861759240171522,0,,US Airways,thanks
9589,569860355746213893,1,Can't Tell,US Airways,denied mom flight needed breast pumping parts full flight please fix asap freeflight
9590,569857037477158912,1,Can't Tell,US Airways,relied us airways mistake awful customer experience
9591,569856874604048385,1,Customer Service Issue,US Airways,thank website crashing
9592,569854370726064132,1,Cancelled Flight,US Airways,hold 2hrs flight cancelled flightled amp anthony beyond rude not helpful weighing
9593,569852380327612416,1,Late Flight,US Airways,nightmare ever end found flight today delayed due ground handling delays affecting prior flight
9594,569850182784966656,0,,US Airways,alright please give scott f bdl bonus excellent customer service
9595,569849295786127360,1,Can't Tell,US Airways,got get got excuses usairwaysfail
9596,569849281533874176,0,,US Airways,referring email like tell people get upgrade otherwise know already http co n8uvclmada
9597,569848398129565696,1,Lost Luggage,US Airways,first luggage got stuck different city get back today amp one employees stole pair gloves
9598,569846619996360704,0,,US Airways,reserved flight companion certificate mail certificate verification thx
9599,569844919617101824,0,,US Airways,flight schedules quintana roo mexico reflect newly adopted time zone change est
9600,569844782702338048,1,Customer Service Issue,US Airways,sure knows pamper customers strand abroad badcustomerservice fend4yourself youareonyourown http co pw1eudlczg
9601,569844191938908160,0,,US Airways,maybe drive usairwaysfail
9602,569843749230133248,1,Can't Tell,US Airways,suck pass savings us usairwaysfail
9603,569843142830071808,0,,US Airways,thank apology
9604,569842257588846592,1,Customer Service Issue,US Airways,help refund phone guy could not help website not let submit reply
9605,569841949185839104,1,Late Flight,US Airways,take late flight whole new level
9606,569837569392967680,0,,US Airways,hegshmeg thank elaborate response
9607,569833680316829696,1,Can't Tell,US Airways,guys screwing trip thanks nothing lazy
9608,569832968954499072,0,,US Airways,refund system
9609,569827255653941248,1,Lost Luggage,US Airways,usairways seriously ridiculous not wait hour luggage land wtf
9610,569827206928715776,0,,US Airways,not case sent email link show http co hb799cco0t
9611,569825936788598786,1,Lost Luggage,US Airways,usairways waiting 40 min far luggage wannagohome
9612,569825133705216001,1,Flight Attendant Complaints,US Airways,time tweet tell horrible attendants flight 3841 lga feel jail
9613,569824422279950336,1,Customer Service Issue,US Airways,hello anyone
9614,569822645065093121,1,Customer Service Issue,US Airways,forced sections 4 5 check carry would packed differently check bag even allow pissed
9615,569821862873726976,1,Bad Flight,US Airways,raleigh chicago no firstclass upgrade must flying aa nothe screw usair elite bailed airline
9616,569820790905970688,1,Late Flight,US Airways,flt 419 2 hrs late flight baggage 1 hr see delivered suitcase wet inside amp nothappy
9617,569817859406352384,1,Customer Service Issue,US Airways,get hotel ur agents nothing help top sent luggage wrong flight
9618,569817051482726400,1,Customer Service Issue,US Airways,take late flightr flight booked corporate disney travel dept agent offered little help
9619,569815690531758082,1,Customer Service Issue,US Airways,computer system went ok understandable agents make worse not helping anyone else
9620,569815061440679937,1,Customer Service Issue,US Airways,employee responsible social media content yes u probably care however actions last night say otherwise
9621,569810990189191168,1,Lost Luggage,US Airways,flight gets 30 minutes early goodwill gone bags not 45 minutes late flightr
9622,569810057795391488,1,Customer Service Issue,US Airways,wow awful customer service
9623,569802676914909184,1,Can't Tell,US Airways,merging american negatively affect quality integrity no longer fly
9624,569783738210525184,1,Customer Service Issue,US Airways,many agents working handle thousands calls
9625,569777311475765248,0,,US Airways,best amazing follow please
9626,569776946365620224,1,Late Flight,US Airways,flight 435 delayed miss connecting flight 457 please help alternate thank
9627,569775147919372288,0,,US Airways,4469 thank asking
9628,569772867774230528,1,Customer Service Issue,US Airways,three hour wait counting waiting reservations phone serious
9629,569771711408644096,0,,US Airways,happy note 719 crew wonderful ca not say enough great things pilot us
9630,569771270839013376,1,Late Flight,US Airways,mess caused computer systems flight 719 3 hours late flight no gate us est 26 min wait
9631,569764668366938112,1,Customer Service Issue,US Airways,storm no storm customer service joke 6 hour wait time speak someone never fly airline
9632,569763137819267072,1,Lost Luggage,US Airways,guys luggage san jose supposed deliver hotel hours ago please contact
9633,569762394169221121,1,Can't Tell,US Airways,flown 6 figured worth miles lifetime first last ever flight us airways
9634,569760267485122560,1,Late Flight,US Airways,pls get back tallahassee no one ever stranded gainesville long
9635,569760231846072321,1,Can't Tell,US Airways,miserable airline loss revenue reflection go extinct merger delays inevitable
9636,569760128343220224,1,Can't Tell,US Airways,point merger not go business not turning profit anymore
9637,569759999083171840,1,Can't Tell,US Airways,love give feedback link fill personal info form guys best
9638,569759558777892864,1,Customer Service Issue,US Airways,finally got ahold agent another hour thanks follow recommend call back feature
9639,569759459632750592,1,Can't Tell,US Airways,ringling brothers barnum bailey keep eyes peeled clown car
9640,569759330662109185,1,Late Flight,US Airways,not mention fact flight delayed computers
9641,569759291839803392,1,Flight Booking Problems,US Airways,cannot add frequent flyer number website help
9642,569759259480600577,1,Customer Service Issue,US Airways,get plane wait hour half speak someone reflight booking problems
9643,569759131143262208,1,Customer Service Issue,US Airways,please not trivialize joke not slow day slow experience
9644,569758956941234176,1,longlines,US Airways,1 agent phx customer service desk hour ago line 100 people long
9645,569758821310017536,1,Customer Service Issue,US Airways,sorry not help midnight pst hell still hold 90 minutes customer service line
9646,569758649112854529,1,Can't Tell,US Airways,like thought america us airways start operating rules communist russia
9647,569758482989084674,1,Customer Service Issue,US Airways,guys nice give routes jet blue southwest least treat customers properly
9648,569758349354340352,1,Can't Tell,US Airways,nope apparently way guys business guess flying southwest blue
9649,569758145020428288,1,Can't Tell,US Airways,keep thinking massive practical joke someone gonna appear thin air take reno tonight
9650,569757977785184256,1,longlines,US Airways,50 people line one agent
9651,569757907048202240,1,Customer Service Issue,US Airways,way planning ben waiting line customer service phx hour
9652,569757773937770496,1,Can't Tell,US Airways,already planning local boycott washington c area
9653,569757651539660801,1,Can't Tell,US Airways,legitimately say would rather driven cross country flown us airways
9654,569757363797757952,1,Customer Service Issue,US Airways,despite fact see answering people twitter mundane qs refuse answer
9655,569757234260942848,1,Customer Service Issue,US Airways,guys worst airline ever dealt no notifications no keeping customers updated terrible service
9656,569757094166994944,1,Customer Service Issue,US Airways,hey guys thanks answering thanks keeping hold hour customer service 12 pm pst
9657,569754180883247104,0,,US Airways,pdquigley progress good luck patrick
9658,569752107730890752,0,,US Airways,landonschott fine really likes picking seat
9659,569747533641199617,1,Can't Tell,US Airways,worst airline ever travel
9660,569747390758047745,1,Can't Tell,US Airways,lazy inconsiderate unprofessional airline ever traveled
9661,569747046338588672,1,Customer Service Issue,US Airways,pride service concerns wife everyone else flight not care
9662,569746612433629184,1,Bad Flight,US Airways,u horrible people say no sleep
9663,569746398519955456,1,Lost Luggage,US Airways,charge company wife missed connection ca sent luggage another flight
9664,569745728693784576,1,Customer Service Issue,US Airways,call hung
9665,569735732060753921,1,Customer Service Issue,US Airways,got message site call flight gave hold 3 hours http co 5cdx2roae6
9666,569734884396302338,1,Customer Service Issue,US Airways,usairways lost passenger today not upholding promise excellent customer service
9667,569734868344684544,1,Lost Luggage,US Airways,yet staff philadelphia failed send luggage home alwayshappensthere angrytraveler
9668,569734821091487744,1,Customer Service Issue,US Airways,ok 4th try today giving 12 45am 138 minute hold time terrible http co ps9q9rpsil
9669,569731306092961792,1,Customer Service Issue,US Airways,number email purpose sending tweet
9670,569729663351832576,0,,US Airways,thank next time
9671,569729072697352192,1,Customer Service Issue,US Airways,still says not check flight information incorrect everything entered correctly
9672,569727223357427712,1,Late Flight,US Airways,says estimated leave hour ago not left yet thanks useful information theworstairline
9673,569726849988878336,1,Customer Service Issue,US Airways,customer service horrendous way employees speak customers lack care problems flights
9674,569726350380150784,1,Cancelled Flight,US Airways,mom sit 3 hours waiting flight ultimately cancelled flighted give tuesday morning flight no compensation ugh
9675,569725021951791104,1,Can't Tell,US Airways,anyone airline know job
9676,569724225466073088,1,Can't Tell,US Airways,worst airline time
9677,569722436935151616,1,Lost Luggage,US Airways,denied standby bc checked bag cvg 5163 phl 6 take delayed 3751 4 hrs late flightr except u lost bag cvg
9678,569721813220995072,1,Can't Tell,US Airways,reminded today fly
9679,569721779645767680,0,,US Airways,looks like bag rescued thanks
9680,569721604315312129,1,Customer Service Issue,US Airways,trying get book reservation system not let day 3 ridiculous
9681,569720701197750272,1,Can't Tell,US Airways,worst
9682,569719964023853056,1,Customer Service Issue,US Airways,making folks run gate c29 a18 b11 no explanation zero carts transfer elderly handicap phl
9683,569719741906075648,1,Late Flight,US Airways,waiting airplane total 3 hours take 2 flights today usually not happen
9684,569719242427396096,1,Cancelled Flight,US Airways,not given option new flight not get plane phl mia 20years eventprof worst travel experience ever
9685,569718807939428354,1,Lost Luggage,US Airways,not let u stand flight due checked bag causing u get 5 hours late flightr get phl amp bag not make
9686,569718492108230657,0,,US Airways,not merged marketing departments would us believe maybe delta get home
9687,569718474047664129,1,Late Flight,US Airways,absolutely worst experience life phl 6 hrs 1 failed departure 3 gates zero communication help
9688,569717336959160323,1,Customer Service Issue,US Airways,soon call customer service speak representative disconnected
9689,569717188468334593,1,Customer Service Issue,US Airways,trying call customer service since 9pm hour disconnected spoke no one
9690,569716908787933184,1,Customer Service Issue,US Airways,give us no information attitude
9691,569716670689902592,0,,US Airways,looking help recover item left airplane evening
9692,569716646165778432,1,Flight Attendant Complaints,US Airways,attendants gate enjoyed watching flight destination take horrible attendant give us
9693,569716449704587265,1,Cancelled Flight,US Airways,stranded miami without updating departure boards cancelled flightled flight no
9694,569715656632999936,1,Late Flight,US Airways,absolutely terrible managing delays delayed undelayed delayed 6 times 10 office hours
9695,569715361660207105,1,Customer Service Issue,US Airways,rude unreliable horrible company equally rude unreliable horrible employees stay tuned
9696,569713111537717248,1,Can't Tell,US Airways,phl take hour offload bags especially taking 30 min get jetway get plane landing
9697,569710305707601920,1,Late Flight,US Airways,flight 703 philly gt mia bwahahaha delayed 5 hrs air 30 mins turned back around usairwaysfail
9698,569709901737406464,1,Customer Service Issue,US Airways,tired paying luggage amp less stellar customer service notafanofyourmerger
9699,569709870729068544,1,Late Flight,US Airways,heard debacle dca happening new orleans flight wewanttoknow
9700,569709195936735232,1,Bad Flight,US Airways,think little weak sauce zero inflight entertainment 4 hour flight salt lake philadelphia
9701,569709103188197376,1,Late Flight,US Airways,flew good weather landed another technical issue gate improve service lose customers
9702,569708507961950209,1,Cancelled Flight,US Airways,stranding customers not reflight booking problems not answering phone way treat platinum members
9703,569708139517480960,1,Customer Service Issue,US Airways,made reservation online not receive confirmation email bank said transaction went u help
9704,569706908002578432,1,Late Flight,US Airways,worst flying experience life flight scheduled departure 5 44pm phl 5 hrs late flightr guess
9705,569706041673322498,0,,US Airways,issued memphis travel advisory tomorrow winter weather coming
9706,569704108095111168,1,Late Flight,US Airways,update flight three hours delayed thank
9707,569704066760232960,1,Can't Tell,US Airways,partner w different hotel phl clarion proving difficult amp not customer friendly
9708,569703596914282496,1,Late Flight,US Airways,truly dissapointed flight delayed going miss connection expected rebook flight
9709,569703468736376832,1,Late Flight,US Airways,kind screwed day least outbound save stranding renhotels marriottrewards
9710,569702495926267905,1,Customer Service Issue,US Airways,nightmare trying get costa rica phl today stuck miami no one answers 800 number
9711,569702009751916544,1,Late Flight,US Airways,peterpiatetsky ummmm think us air computers hours flight 3 hours late flight
9712,569701230479413249,1,Late Flight,US Airways,comedy errors continues not get gate broken truck way fail
9713,569701192449654784,1,Customer Service Issue,US Airways,instructions say call said
9714,569700068476866560,0,,US Airways,usairways since loyal usair customer sure make right want get home amp back work
9715,569699694454001664,1,Customer Service Issue,US Airways,fact not get notified hindered ability look alternate flights snapped
9716,569699616750489600,1,Late Flight,US Airways,really fudgin delays justwantmybed
9717,569699279566016512,1,Can't Tell,US Airways,discovered billed us 300 rescheduled flight cost second day lost work
9718,569698944084680704,1,Cancelled Flight,US Airways,today usair cancelled flightled rescheduled flight amp not notify us except possibly home phone not helpful since co
9719,569698937281470464,1,Customer Service Issue,US Airways,not get phones
9720,569698882797641728,1,Can't Tell,US Airways,thanks ruining last night vacation worry flight not record
9721,569698150757244928,0,,US Airways,janet amp den phl flight cancelled flightled saturday usair rescheduled automatically amp notified us email no additional cost
9722,569697267856187392,1,Customer Service Issue,US Airways,2 hrs trying reach real human finally hold 1 36 hrs synch reservation
9723,569696666611261440,1,Bad Flight,US Airways,usairways usair idiots took plane amp gave someone else fudgers flight 799 philly orlando
9724,569696521425281024,1,Cancelled Flight,US Airways,missed flight rude csr no flight till tuesday no answer twitter help rt pattonoswalt hope
9725,569695412740714496,1,Late Flight,US Airways,delayed 2 5 hours longbeachairport trying get phxskyharbor give us update please
9726,569694350831161344,1,Customer Service Issue,US Airways,phlairport always nice customer service manager threatens customers standing understaffed lines last hour
9727,569693042040418304,1,Customer Service Issue,US Airways,passed 3 hour mark onholdwith call gave 2 5 morning
9728,569692835907129345,1,Customer Service Issue,US Airways,lost amp found wife lost phone philly amp followed web instructions call 800 no answer
9729,569692108367400960,0,,US Airways,help seat assignment 5 people flight 694 phx hnl seats split anything great
9730,569691438784647168,0,,US Airways,follow dm please
9731,569690010531680256,1,Late Flight,US Airways,dinner reservations minutes trying get since breakfast onholdwith
9732,569689743061069824,1,Customer Service Issue,US Airways,clt please send one cust svc rep cust svc counter assist line door http co v24qnp3doi
9733,569689324595376128,1,Customer Service Issue,US Airways,help hold almost two hours trying 2 get home
9734,569688335788036096,1,Customer Service Issue,US Airways,please call late flightr not acceptable neither hold 5 hrs onholdwith
9735,569687410969321472,1,longlines,US Airways,sitting gate 25 min us 728 gives
9736,569687262444720128,1,Customer Service Issue,US Airways,would not need wait hold 6 hours website worked correctly please respond
9737,569686624721707009,1,Customer Service Issue,US Airways,get answer question holding hours 6x getting message said not taking calls
9738,569686602940858368,1,Bad Flight,US Airways,hell overbook plane knew people actually seat assignments inept uncaring piss poorplanning
9739,569686000240345090,1,Flight Attendant Complaints,US Airways,worst service reagan int rarely post company service annoyed not weather relate flightd incompetence
9740,569685606202093570,1,Customer Service Issue,US Airways,hold 2 5 hours not getting 2 hours hold morning no answer help
9741,569685186495057920,1,Customer Service Issue,US Airways,far phone wait time longer abcnetwork oscars coverage whatcustomerservice
9742,569684917145223170,1,Flight Booking Problems,US Airways,chairman preferred 518 758 lifetime miles us air reward no firstclass upgrades usual
9743,569684686160719872,0,,US Airways,flight 4424 operated flyrepublicair n813ma arrives flytpa following flight reagan national http co osc9oflol3
9744,569684138304741377,1,Late Flight,US Airways,45 minute delay take 30 minute wait checked bags really
9745,569684101197910016,1,Customer Service Issue,US Airways,hold 90 minutes terrible customer service messed reservation http co oylgeao7y8
9746,569683278715883523,1,Lost Luggage,US Airways,not help get luggage back teen trying change world dc flight5182 usairways
9747,569683111404908544,1,Lost Luggage,US Airways,southern hospitality luggage delivery service sav awful great delivering empty promises not luggage 8hrs amp waiting
9748,569682877300023296,1,Customer Service Issue,US Airways,1st flight u air plane mechanical issues wait 90 minutes help customer service no help management
9749,569682751063924736,1,Late Flight,US Airways,flight missed due mech issue no food voucher transported different airport no rental reimbursement
9750,569682545375354880,1,Late Flight,US Airways,phlairport not control stupidity not room plane come better not mess us
9751,569682454757257216,1,Can't Tell,US Airways,interesting forward compliments never complaints world worst airline goingforgreatnessfail
9752,569682228269068288,1,Late Flight,US Airways,flights 4500 403 delayed crew availability gives getting tpa 2 5 hrs past scheduled arrival
9753,569682194236641282,1,Late Flight,US Airways,airport dca airline mess flights also not cover hotel costs dca 5hrs
9754,569682192332234752,1,longlines,US Airways,line 90 min mechanical issues caused miss flight 1 rep 20 upset people http co xfwxsrwkha
9755,569682149277900800,0,,US Airways,entire flight crew flight 738 bos phl wonderful job making experience not totally suck
9756,569680829481406464,1,Customer Service Issue,US Airways,someone please answer call waaaaaaiting
9757,569680782622633984,1,Lost Luggage,US Airways,holding luggage hostage flight 5182
9758,569679976053805056,0,,US Airways,major issues getting boston crew exceptional let see things roll philly
9759,569679450750750720,1,Customer Service Issue,US Airways,trying set phone interview days hoping position not filled link not work
9760,569678919307280384,0,,US Airways,email
9761,569678632567881728,1,Can't Tell,US Airways,call find booked tomorrow ask number email day info
9762,569678568692719616,1,Customer Service Issue,US Airways,us airways care customers worst experience today us airways wife toddler
9763,569677827068579840,0,,US Airways,thanks whole team time flight despite inclement weather http co eqepkkpsxm
9764,569677776384598017,1,Flight Attendant Complaints,US Airways,rude staff said not care market place food going vacation work nice huh
9765,569676612851134464,0,,US Airways,happens frequent flyer miles earned merger complete aa
9766,569676387113672704,1,Lost Luggage,US Airways,got stand list earlier flight dca status checked bag supposed 4047 thanks
9767,569673913892003840,1,Late Flight,US Airways,flight keep getting delayed late flightr late flightr
9768,569673622505328640,0,,US Airways,idea flight 703 miami leave second time
9769,569672763536842752,1,Customer Service Issue,US Airways,contacted got automated response not give code
9770,569672330261106688,0,,US Airways,gregwallace66 yea give 5 cents dollar
9771,569672234949742592,1,Flight Attendant Complaints,US Airways,really letter says discuss serving drunks drinks not help current situation
9772,569672202037170177,0,,US Airways,great thank
9773,569671871634935809,1,Bad Flight,US Airways,mean might care sister assaulted one flights
9774,569671712830308352,1,Customer Service Issue,US Airways,top dozen ppl missed connections one person customer service abysmal
9775,569671624921915392,0,,US Airways,not often airline easy work needed change flight time attendants mke made day
9776,569671485930876928,1,Customer Service Issue,US Airways,possible someone drunk bring wheelchair keep serving
9777,569671413671591937,1,Customer Service Issue,US Airways,service phl abysmal hour runway waiting gate no information anywhere missed connection abysmal
9778,569671332092252160,1,Customer Service Issue,US Airways,worst customer service ever let people assaulted flights nothing
9779,569670882207129601,1,Flight Attendant Complaints,US Airways,not providing pilots flights new feature merger efficencies
9780,569670708818780161,0,,US Airways,know flight pilots 1581 coming thanks
9781,569669921258409985,1,Customer Service Issue,US Airways,guess ok people sexually assaulted flights nice customer service
9782,569669815205560320,1,Bad Flight,US Airways,please help need plane wait go elmira tarmac hr baggage took 45 still not thru customs
9783,569669786810114048,1,Bad Flight,US Airways,usair 703 returned phl due issues fire detectors happens next
9784,569669547210309632,1,Customer Service Issue,US Airways,ur specialist said would talk stewardess not serving drunks drinks really help
9785,569668704524308480,1,Late Flight,US Airways,wrong boston plains not leaving tonight son needs get back state college pa
9786,569668310637404163,1,Customer Service Issue,US Airways,two hours hold talk agent disconnects trying two days wtf hire csrs u make
9787,569668179758350336,1,Late Flight,US Airways,not pilot clt ord least another hour earth would board plane makes no sense
9788,569668051764969474,1,Late Flight,US Airways,flight 2120 please get us flight plan already issue 21st century
9789,569666926294798338,1,Late Flight,US Airways,fail inbound flight arrives scheduled outbound departure still time http co k0mhzrjf6e
9790,569666826352898048,1,Cancelled Flight,US Airways,thanks three cancelled flightled flight making us go raleigh charlote lexington philly istead raleigh philly
9791,569666501504073728,1,Late Flight,US Airways,rant cont top rescheduled flight tpa 10 10 already delayed bad
9792,569665202616020992,1,Late Flight,US Airways,advise happening departure delays clt
